(2, 1, 1, null, null, ../../assets/recipe-icons/armorer/bronze-ingot.png, Bronze Ingot, 1, Copper Ore, 2, Tin Ore, 1, null, null, null, null, null, null, null, null, Ice Shard, 1, null, null),
(2, 362, 72, 395, null, ../../assets/recipe-icons/armorer/deepgold-tassets-of-striking.png, Deepgold Tassets of Striking, 1, Deepgold Ingot, 2, Stonegold Ingot, 1, Electrum Ingot, 1, null, null, null, null, null, null, Ice Crystal, 6, Earth Crystal, 6),
(2, 363, 72, 395, null, ../../assets/recipe-icons/armorer/deepgold-tassets-of-scouting.png, Deepgold Tassets of Scouting, 1, Deepgold Ingot, 2, Stonegold Ingot, 1, Electrum Ingot, 1, null, null, null, null, null, null, Ice Crystal, 6, Earth Crystal, 6),
(2, 364, 72, 395, null, ../../assets/recipe-icons/armorer/deepgold-tassets-of-aiming.png, Deepgold Tassets of Aiming, 1, Deepgold Ingot, 2, Stonegold Ingot, 1, Electrum Ingot, 1, null, null, null, null, null, null, Ice Crystal, 6, Earth Crystal, 6),
(2, 365, 72, 395, null, ../../assets/recipe-icons/armorer/deepgold-tassets-of-casting.png, Deepgold Tassets of Casting, 1, Deepgold Ingot, 2, Stonegold Ingot, 1, Electrum Ingot, 1, null, null, null, null, null, null, Ice Crystal, 6, Earth Crystal, 6),
(2, 366, 72, 395, null, ../../assets/recipe-icons/armorer/deepgold-tassets-of-healing.png, Deepgold Tassets of Healing, 1, Deepgold Ingot, 2, Stonegold Ingot, 1, Electrum Ingot, 1, null, null, null, null, null, null, Ice Crystal, 6, Earth Crystal, 6),
(2, 367, 72, 395, null, ../../assets/recipe-icons/armorer/deepgold-sollerets-of-maiming.png, Deepgold Sollerets of Maiming, 1, Deepgold Ingot, 2, Green Glider Leather, 1, Cobalt Ingot, 1, Rubber, 1, null, null, null, null, Ice Crystal, 6, Earth Crystal, 6),
(2, 368, 73, 395, null, ../../assets/recipe-icons/armorer/deepgold-shield.png, Deepgold Shield, 1, Deepgold Ingot, 2, Stonegold Ingot, 1, Cobalt Ingot, 1, null, null, null, null, null, null, Ice Crystal, 6, Earth Crystal, 6),
(2, 369, 73, 395, null, ../../assets/recipe-icons/armorer/deepgold-mail-of-fending.png, Deepgold Mail of Fending, 1, Deepgold Ingot, 2, Iridescent Silk, 1, Green Glider Leather, 1, Electrum Ingot, 1, null, null, null, null, Ice Crystal, 6, Earth Crystal, 6),
(2, 370, 73, 395, null, ../../assets/recipe-icons/armorer/deepgold-surcoat-of-maiming.png, Deepgold Surcoat of Maiming, 1, Deepgold Ingot, 2, Iridescent Silk, 1, Green Glider Leather, 1, Electrum Ingot, 1, null, null, null, null, Ice Crystal, 6, Earth Crystal, 6),
(2, 371, 74, null, null, ../../assets/recipe-icons/armorer/bluespirit-tile.png, Bluespirit Tile, 1, Bluespirit Ore, 4, Stiperstone, 1, null, null, null, null, null, null, null, null, Ice Crystal, 7, null, null),
(2, 372, 74, 403, null, ../../assets/recipe-icons/armorer/bluespirit-helm-of-fending.png, Bluespirit Helm of Fending, 1, Bluespirit Tile, 2, Atrociraptor Leather, 1, Rose Gold Nugget, 1, Grade 1 Vitality Alkahest, 1, null, null, null, null, Ice Crystal, 7, Earth Crystal, 6),
(2, 373, 74, 403, null, ../../assets/recipe-icons/armorer/bluespirit-helm-of-maiming.png, Bluespirit Helm of Maiming, 1, Bluespirit Tile, 2, Atrociraptor Leather, 1, Rose Gold Nugget, 1, Grade 1 Strength Alkahest, 1, null, null, null, null, Ice Crystal, 7, Earth Crystal, 6),
(2, 374, 74, 403, null, ../../assets/recipe-icons/armorer/bluespirit-headgear-of-casting.png, Bluespirit Headgear of Casting, 1, Bluespirit Tile, 2, Atrociraptor Leather, 1, Pixie Floss, 1, Grade 1 Intelligence Alkahest, 1, null, null, null, null, Ice Crystal, 7, Earth Crystal, 6),
(2, 375, 74, 403, null, ../../assets/recipe-icons/armorer/bluespirit-gauntlets-of-fending.png, Bluespirit Gauntlets of Fending, 1, Bluespirit Tile, 2, Atrociraptor Leather, 1, Rose Gold Nugget, 1, Grade 1 Vitality Alkahest, 1, null, null, null, null, Ice Crystal, 7, Earth Crystal, 6),
(2, 376, 74, 403, null, ../../assets/recipe-icons/armorer/bluespirit-gauntlets-of-maiming.png, Bluespirit Gauntlets of Maiming, 1, Bluespirit Tile, 2, Atrociraptor Leather, 1, Rose Gold Nugget, 1, Grade 1 Strength Alkahest, 1, null, null, null, null, Ice Crystal, 7, Earth Crystal, 6),
(2, 377, 74, 403, null, ../../assets/recipe-icons/armorer/bluespirit-plate-belt-of-fending.png, Bluespirit Plate Belt of Fending, 1, Bluespirit Tile, 2, Hippogryph Leather, 1, Grade 1 Vitality Alkahest, 1, null, null, null, null, null, null, Ice Crystal, 7, Earth Crystal, 6),
(2, 378, 74, 403, null, ../../assets/recipe-icons/armorer/bluespirit-plate-belt-of-maiming.png, Bluespirit Plate Belt of Maiming, 1, Bluespirit Tile, 2, Hippogryph Leather, 1, Grade 1 Strength Alkahest, 1, null, null, null, null, null, null, Ice Crystal, 7, Earth Crystal, 6),
(2, 379, 74, 403, null, ../../assets/recipe-icons/armorer/bluespirit-plate-belt-of-striking.png, Bluespirit Plate Belt of Striking, 1, Bluespirit Tile, 2, Hippogryph Leather, 1, Grade 1 Strength Alkahest, 1, null, null, null, null, null, null, Ice Crystal, 7, Earth Crystal, 6),
(2, 380, 74, 403, null, ../../assets/recipe-icons/armorer/bluespirit-plate-belt-of-scouting.png, Bluespirit Plate Belt of Scouting, 1, Bluespirit Tile, 2, Hippogryph Leather, 1, Grade 1 Dexterity Alkahest, 1, null, null, null, null, null, null, Ice Crystal, 7, Earth Crystal, 6),
(2, 381, 74, 403, null, ../../assets/recipe-icons/armorer/bluespirit-plate-belt-of-aiming.png, Bluespirit Plate Belt of Aiming, 1, Bluespirit Tile, 2, Hippogryph Leather, 1, Grade 1 Dexterity Alkahest, 1, null, null, null, null, null, null, Ice Crystal, 7, Earth Crystal, 6),
(2, 382, 74, 403, null, ../../assets/recipe-icons/armorer/bluespirit-plate-belt-of-casting.png, Bluespirit Plate Belt of Casting, 1, Bluespirit Tile, 2, Hippogryph Leather, 1, Grade 1 Intelligence Alkahest, 1, null, null, null, null, null, null, Ice Crystal, 7, Earth Crystal, 6),
(2, 383, 74, 403, null, ../../assets/recipe-icons/armorer/bluespirit-plate-belt-of-healing.png, Bluespirit Plate Belt of Healing, 1, Bluespirit Tile, 2, Hippogryph Leather, 1, Grade 1 Mind Alkahest, 1, null, null, null, null, null, null, Ice Crystal, 7, Earth Crystal, 6),
(2, 384, 74, 403, null, ../../assets/recipe-icons/armorer/bluespirit-sabatons-of-fending.png, Bluespirit Sabatons of Fending, 1, Bluespirit Tile, 2, Atrociraptor Leather, 1, Rose Gold Nugget, 1, Grade 1 Vitality Alkahest, 1, null, null, null, null, Ice Crystal, 7, Earth Crystal, 6),
(2, 385, 74, 403, null, ../../assets/recipe-icons/armorer/bluespirit-sabatons-of-maiming.png, Bluespirit Sabatons of Maiming, 1, Bluespirit Tile, 2, Atrociraptor Leather, 1, Darksteel Nugget, 1, Grade 1 Strength Alkahest, 1, null, null, null, null, Ice Crystal, 7, Earth Crystal, 6),
(2, 386, 74, 403, null, ../../assets/recipe-icons/armorer/bluespirit-greaves-of-casting.png, Bluespirit Greaves of Casting, 1, Bluespirit Tile, 2, Atrociraptor Leather, 1, Rose Gold Nugget, 1, Grade 1 Intelligence Alkahest, 1, null, null, null, null, Ice Crystal, 7, Earth Crystal, 6),
(2, 387, 75, 370, null, ../../assets/recipe-icons/armorer/bluespirit-alembic.png, Bluespirit Alembic, 1, Bluespirit Tile, 3, Manasilver Nugget, 1, null, null, null, null, null, null, null, null, Ice Crystal, 7, Earth Crystal, 6),
(2, 388, 75, 370, null, ../../assets/recipe-icons/armorer/bluespirit-porxie-frypan.png, Bluespirit Porxie Frypan, 1, Bluespirit Tile, 3, White Ash Lumber, 1, null, null, null, null, null, null, null, null, Ice Crystal, 7, Earth Crystal, 6),
(2, 389, 75, 403, null, ../../assets/recipe-icons/armorer/bluespirit-tower-shield.png, Bluespirit Tower Shield, 1, Bluespirit Tile, 2, Manasilver Nugget, 1, Star Ruby, 1, Darksteel Nugget, 1, null, null, null, null, Ice Crystal, 7, Earth Crystal, 6),
(2, 390, 75, 403, null, ../../assets/recipe-icons/armorer/bluespirit-cuirass-of-fending.png, Bluespirit Cuirass of Fending, 1, Bluespirit Tile, 3, Atrociraptor Leather, 1, Rose Gold Nugget, 2, Grade 1 Vitality Alkahest, 2, null, null, null, null, Ice Crystal, 7, Earth Crystal, 6),
(2, 391, 75, 403, null, ../../assets/recipe-icons/armorer/bluespirit-cuirass-of-maiming.png, Bluespirit Cuirass of Maiming, 1, Bluespirit Tile, 3, Atrociraptor Leather, 1, Rose Gold Nugget, 2, Grade 1 Strength Alkahest, 2, null, null, null, null, Ice Crystal, 7, Earth Crystal, 6),
(2, 392, 76, null, null, ../../assets/recipe-icons/armorer/titanbronze-ingot.png, Titanbronze Ingot, 1, Titancopper Ore, 4, Titanium Ore, 1, null, null, null, null, null, null, null, null, Ice Crystal, 7, null, null),
(2, 393, 76, 409, null, ../../assets/recipe-icons/armorer/titanbronze-headband-of-scouting.png, Titanbronze Headband of Scouting, 1, Titanbronze Nugget, 2, Zonure Leather, 1, Hardsilver Nugget, 1, Grade 1 Dexterity Alkahest, 1, null, null, null, null, Ice Crystal, 7, Earth Crystal, 6),
(2, 394, 76, 409, null, ../../assets/recipe-icons/armorer/titanbronze-tassets-of-fending.png, Titanbronze Tassets of Fending, 1, Titanbronze Ingot, 2, Dhalmel Leather, 1, Grade 1 Vitality Alkahest, 1, null, null, null, null, null, null, Ice Crystal, 7, Earth Crystal, 6),
(2, 395, 76, 409, null, ../../assets/recipe-icons/armorer/titanbronze-tassets-of-maiming.png, Titanbronze Tassets of Maiming, 1, Titanbronze Ingot, 2, Dhalmel Leather, 1, Grade 1 Strength Alkahest, 1, null, null, null, null, null, null, Ice Crystal, 7, Earth Crystal, 6),
(2, 396, 76, 409, null, ../../assets/recipe-icons/armorer/titanbronze-tassets-of-striking.png, Titanbronze Tassets of Striking, 1, Titanbronze Ingot, 2, Dhalmel Leather, 1, Grade 1 Strength Alkahest, 1, null, null, null, null, null, null, Ice Crystal, 7, Earth Crystal, 6),
(2, 397, 76, 409, null, ../../assets/recipe-icons/armorer/titanbronze-tassets-of-scouting.png, Titanbronze Tassets of Scouting, 1, Titanbronze Ingot, 2, Dhalmel Leather, 1, Grade 1 Dexterity Alkahest, 1, null, null, null, null, null, null, Ice Crystal, 7, Earth Crystal, 6),
(2, 398, 76, 409, null, ../../assets/recipe-icons/armorer/titanbronze-tassets-of-aiming.png, Titanbronze Tassets of Aiming, 1, Titanbronze Ingot, 2, Dhalmel Leather, 1, Grade 1 Dexterity Alkahest, 1, null, null, null, null, null, null, Ice Crystal, 7, Earth Crystal, 6),
(2, 399, 76, 409, null, ../../assets/recipe-icons/armorer/titanbronze-tassets-of-casting.png, Titanbronze Tassets of Casting, 1, Titanbronze Ingot, 2, Dhalmel Leather, 1, Grade 1 Intelligence Alkahest, 1, null, null, null, null, null, null, Ice Crystal, 7, Earth Crystal, 6),
(2, 400, 76, 409, null, ../../assets/recipe-icons/armorer/titanbronze-tassets-of-healing.png, Titanbronze Tassets of Healing, 1, Titanbronze Ingot, 2, Dhalmel Leather, 1, Grade 1 Mind Alkahest, 1, null, null, null, null, null, null, Ice Crystal, 7, Earth Crystal, 6),
(2, 401, 77, 400, null, ../../assets/recipe-icons/armorer/titanbronze-alembic.png, Titanbronze Alembic, 1, Titanbronze Ingot, 3, Titanbronze Nugget, 1, null, null, null, null, null, null, null, null, Ice Crystal, 7, Earth Crystal, 7),
(2, 402, 77, 400, null, ../../assets/recipe-icons/armorer/titanbronze-moogle-frypan.png, Titanbronze Moogle Frypan, 1, Titanbronze Ingot, 3, Sandteak Lumber, 1, null, null, null, null, null, null, null, null, Ice Crystal, 7, Earth Crystal, 7),
(2, 403, 77, 409, null, ../../assets/recipe-icons/armorer/titanbronze-tower-shield.png, Titanbronze Tower Shield, 1, Titanbronze Ingot, 2, Titanbronze Nugget, 1, Hardsilver Nugget, 1, null, null, null, null, null, null, Ice Crystal, 7, Earth Crystal, 7),
(2, 404, 78, null, null, ../../assets/recipe-icons/armorer/dwarven-mythril-ingot.png, Dwarven Mythril Ingot, 1, Dimythrite Ore, 4, Mythrite Ore, 1, null, null, null, null, null, null, null, null, Ice Crystal, 7, null, null),
(2, 405, 78, 415, null, ../../assets/recipe-icons/armorer/dwarven-mythril-helm-of-fending.png, Dwarven Mythril Helm of Fending, 1, Dwarven Mythril Ingot, 2, Dwarven Cotton, 1, Wildfowl Feather, 2, Grade 1 Vitality Alkahest, 1, null, null, null, null, Ice Crystal, 7, Earth Crystal, 7),
(2, 406, 78, 415, null, ../../assets/recipe-icons/armorer/dwarven-mythril-helm-of-maiming.png, Dwarven Mythril Helm of Maiming, 1, Dwarven Mythril Ingot, 2, Dwarven Cotton, 1, Wildfowl Feather, 2, Grade 1 Strength Alkahest, 1, null, null, null, null, Ice Crystal, 7, Earth Crystal, 7),
(2, 407, 78, 415, null, ../../assets/recipe-icons/armorer/dwarven-mythril-helm-of-striking.png, Dwarven Mythril Helm of Striking, 1, Dwarven Mythril Ingot, 2, Dwarven Cotton, 1, Wildfowl Feather, 2, Grade 1 Strength Alkahest, 1, null, null, null, null, Ice Crystal, 7, Earth Crystal, 7),
(2, 408, 78, 415, null, ../../assets/recipe-icons/armorer/dwarven-mythril-chainmail-of-fending.png, Dwarven Mythril Chainmail of Fending, 1, Dwarven Mythril Ingot, 2, Sea Swallow Leather, 1, Dwarven Cotton, 1, Halgai Mane, 2, Bright Linen Yarn, 1, Grade 1 Vitality Alkahest, 2, Ice Crystal, 7, Earth Crystal, 7),
(2, 409, 78, 415, null, ../../assets/recipe-icons/armorer/dwarven-mythril-chainmail-of-maiming.png, Dwarven Mythril Chainmail of Maiming, 1, Dwarven Mythril Ingot, 2, Sea Swallow Leather, 1, Dwarven Cotton, 1, Halgai Mane, 2, Bright Linen Yarn, 1, Grade 1 Strength Alkahest, 2, Ice Crystal, 7, Earth Crystal, 7),
(2, 410, 78, 415, null, ../../assets/recipe-icons/armorer/dwarven-mythril-chainmail-of-striking.png, Dwarven Mythril Chainmail of Striking, 1, Dwarven Mythril Ingot, 2, Sea Swallow Leather, 1, Dwarven Cotton, 1, Halgai Mane, 2, Bright Linen Yarn, 1, Grade 1 Strength Alkahest, 2, Ice Crystal, 7, Earth Crystal, 7),
(2, 411, 78, 415, null, ../../assets/recipe-icons/armorer/dwarven-mythril-plate-belt-of-fending.png, Dwarven Mythril Plate Belt of Fending, 1, Dwarven Mythril Ingot, 2, Dwarven Mythril Nugget, 1, Grade 1 Vitality Alkahest, 1, null, null, null, null, null, null, Ice Crystal, 7, Earth Crystal, 7),
(2, 412, 78, 415, null, ../../assets/recipe-icons/armorer/dwarven-mythril-plate-belt-of-maiming.png, Dwarven Mythril Plate Belt of Maiming, 1, Dwarven Mythril Ingot, 2, Dwarven Mythril Nugget, 1, Grade 1 Strength Alkahest, 1, null, null, null, null, null, null, Ice Crystal, 7, Earth Crystal, 7),
(2, 413, 78, 415, null, ../../assets/recipe-icons/armorer/dwarven-mythril-shoes-of-fending.png, Dwarven Mythril Shoes of Fending, 1, Dwarven Mythril Ingot, 2, Sea Swallow Leather, 1, Bright Linen Yarn, 1, Grade 1 Vitality Alkahest, 1, Rubber, 1, null, null, Ice Crystal, 7, Earth Crystal, 7),
(2, 414, 78, 415, null, ../../assets/recipe-icons/armorer/dwarven-mythril-shoes-of-maiming.png, Dwarven Mythril Shoes of Maiming, 1, Dwarven Mythril Ingot, 2, Sea Swallow Leather, 1, Bright Linen Yarn, 1, Grade 1 Strength Alkahest, 1, Rubber, 1, null, null, Ice Crystal, 7, Earth Crystal, 7),
(2, 415, 78, 415, null, ../../assets/recipe-icons/armorer/dwarven-mythril-shoes-of-scouting.png, Dwarven Mythril Shoes of Scouting, 1, Dwarven Mythril Ingot, 2, Sea Swallow Leather, 1, Bright Linen Yarn, 1, Grade 1 Dexterity Alkahest, 1, Rubber, 1, null, null, Ice Crystal, 7, Earth Crystal, 7),
(2, 416, 78, 415, null, ../../assets/recipe-icons/armorer/dwarven-mythril-shoes-of-aiming.png, Dwarven Mythril Shoes of Aiming, 1, Dwarven Mythril Ingot, 2, Sea Swallow Leather, 1, Bright Linen Yarn, 1, Grade 1 Dexterity Alkahest, 1, Rubber, 1, null, null, Ice Crystal, 7, Earth Crystal, 7),
(2, 417, 79, 415, null, ../../assets/recipe-icons/armorer/dwarven-mythril-shield.png, Dwarven Mythril Shield, 1, Dwarven Mythril Ingot, 2, Dwarven Mythril Nugget, 1, Stonegold Ingot, 1, null, null, null, null, null, null, Ice Crystal, 7, Earth Crystal, 7),
(2, 418, 79, 415, null, ../../assets/recipe-icons/armorer/dwarven-mythril-plate-belt-of-striking.png, Dwarven Mythril Plate Belt of Striking, 1, Dwarven Mythril Ingot, 2, Dwarven Mythril Nugget, 1, Grade 1 Strength Alkahest, 1, null, null, null, null, null, null, Ice Crystal, 7, Earth Crystal, 7),
(2, 419, 79, 415, null, ../../assets/recipe-icons/armorer/dwarven-mythril-plate-belt-of-scouting.png, Dwarven Mythril Plate Belt of Scouting, 1, Dwarven Mythril Ingot, 2, Dwarven Mythril Nugget, 1, Grade 1 Dexterity Alkahest, 1, null, null, null, null, null, null, Ice Crystal, 7, Earth Crystal, 7),
(2, 420, 79, 415, null, ../../assets/recipe-icons/armorer/dwarven-mythril-plate-belt-of-aiming.png, Dwarven Mythril Plate Belt of Aiming, 1, Dwarven Mythril Ingot, 2, Dwarven Mythril Nugget, 1, Grade 1 Dexterity Alkahest, 1, null, null, null, null, null, null, Ice Crystal, 7, Earth Crystal, 7),
(2, 421, 79, 415, null, ../../assets/recipe-icons/armorer/dwarven-mythril-plate-belt-of-casting.png, Dwarven Mythril Plate Belt of Casting, 1, Dwarven Mythril Ingot, 2, Dwarven Mythril Nugget, 1, Grade 1 Intelligence Alkahest, 1, null, null, null, null, null, null, Ice Crystal, 7, Earth Crystal, 7),
(2, 422, 79, 415, null, ../../assets/recipe-icons/armorer/dwarven-mythril-plate-belt-of-healing.png, Dwarven Mythril Plate Belt of Healing, 1, Dwarven Mythril Ingot, 2, Dwarven Mythril Nugget, 1, Grade 1 Mind Alkahest, 1, null, null, null, null, null, null, Ice Crystal, 7, Earth Crystal, 7),
(2, 423, 80, 430, null, ../../assets/recipe-icons/armorer/dwarven-mythril-alembic.png, Dwarven Mythril Alembic, 1, Dwarven Mythril Ingot, 3, Dwarven Mythril Nugget, 1, null, null, null, null, null, null, null, null, Ice Crystal, 7, Earth Crystal, 7),
(2, 424, 80, 430, null, ../../assets/recipe-icons/armorer/dwarven-mythril-frypan.png, Dwarven Mythril Frypan, 1, Dwarven Mythril Ingot, 3, Lignum Vitae Lumber, 1, null, null, null, null, null, null, null, null, Ice Crystal, 7, Earth Crystal, 7),
(2, 425, 50 , null, Master Armorer I, ../../assets/recipe-icons/armorer/darksteel-wire.png, Darksteel Wire, 1, Darksteel Nugget, 2, null, null, null, null, null, null, null, null, null, null, Ice Shard, 11, Earth Shard, 10),
(2, 426, 50 , null, Master Armorer I, ../../assets/recipe-icons/armorer/magitek-repair-materials.png, Magitek Repair Materials, 1, Dark Matter Cluster, 1, Grade 6 Dark Matter, 5, null, null, null, null, null, null, null, null, Ice Crystal, 5, Earth Crystal, 5),
(2, 427, 50 , null, Master Armorer I, ../../assets/recipe-icons/armorer/reinforced-darksteel-wire.png, Reinforced Darksteel Wire, 1, Darksteel Wire, 1, Fieldcraft Demimateria III, 2, null, null, null, null, null, null, null, null, Ice Shard, 12, Earth Shard, 11),
(2, 428, 50 , null, Master Armorer I, ../../assets/recipe-icons/armorer/lapdog-collar-bell.png, Lapdog Collar Bell, 1, Heat-resistant Plaster, 3, Scheelite, 1, Ferberite, 1, null, null, null, null, null, null, Ice Cluster, 3, Earth Cluster, 2),
(2, 429, 50 , null, Master Armorer I, ../../assets/recipe-icons/armorer/wolfram-square.png, Wolfram Square, 1, Scheelite, 1, Ferberite, 1, Cobalt Ore, 1, null, null, null, null, null, null, Ice Cluster, 2, Earth Cluster, 1),
(2, 430, 50 , null, Master Armorer I, ../../assets/recipe-icons/armorer/perfect-mortar.png, Perfect Mortar, 1, Aged Mortar Pieces, 1, Belah'dian Silver, 1, Mahogany Lumber, 1, null, null, null, null, null, null, Ice Cluster, 2, Earth Cluster, 1),
(2, 431, 50 , 90, Master Armorer I, ../../assets/recipe-icons/armorer/heavy-wolfram-helm.png, Heavy Wolfram Helm, 1, Wolfram Ingot, 1, Terminus Putty, 2, Darksteel Plate, 1, Darksteel Rings, 1, null, null, null, null, Ice Cluster, 2, Earth Cluster, 1),
(2, 432, 50 , 90, Master Armorer I, ../../assets/recipe-icons/armorer/wolfram-mask.png, Wolfram Mask, 1, Wolfram Ingot, 1, Terminus Putty, 2, Hippogryph Leather, 1, Raptor Sinew, 1, null, null, null, null, Ice Cluster, 2, Earth Cluster, 1),
(2, 433, 50 , 90, Master Armorer I, ../../assets/recipe-icons/armorer/heavy-wolfram-cuirass.png, Heavy Wolfram Cuirass, 1, Wolfram Ingot, 2, Terminus Putty, 2, Darksteel Plate, 1, Darksteel Rings, 1, Hippogryph Leather, 1, null, null, Ice Cluster, 2, Earth Cluster, 1),
(2, 434, 50 , 90, Master Armorer I, ../../assets/recipe-icons/armorer/wolfram-cuirass.png, Wolfram Cuirass, 1, Wolfram Ingot, 2, Terminus Putty, 2, Darksteel Plate, 1, Hippogryph Leather, 1, Rose Gold Nugget, 1, null, null, Ice Cluster, 2, Earth Cluster, 1),
